"lake","datetime","Depth_m","Water_Temperature_celsius"
"peter",2024-06-29,3.5,11.9796363636364
"peter",2024-06-29,4,9.7631
"peter",2024-06-29,4.5,8.15124545454545
"peter",2024-06-29,5,7.01587272727273
"peter",2024-06-29,6,5.29800909090909
"peter",2024-06-29 01:00:00,0.5,20.574
"peter",2024-06-29 01:00:00,1,20.5791666666667
"peter",2024-06-29 01:00:00,1.5,20.5644166666667
"peter",2024-06-29 01:00:00,2,20.1455833333333
"peter",2024-06-29 01:00:00,2.5,17.4491666666667
"peter",2024-06-29 01:00:00,3,14.5375
"peter",2024-06-29 01:00:00,3.5,12.0200833333333
"peter",2024-06-29 01:00:00,4,9.70855833333333
"peter",2024-06-29 01:00:00,4.5,8.22645
"peter",2024-06-29 01:00:00,5,7.03181666666667
"peter",2024-06-29 01:00:00,6,5.23056666666667
"peter",2024-06-29 02:00:00,0.5,20.5490833333333
"peter",2024-06-29 02:00:00,1,20.5540833333333
"peter",2024-06-29 02:00:00,1.5,20.5403333333333
"peter",2024-06-29 02:00:00,2,20.1670833333333
"peter",2024-06-29 02:00:00,2.5,17.32175
"peter",2024-06-29 02:00:00,3,14.6166666666667
"peter",2024-06-29 02:00:00,3.5,11.95525
"peter",2024-06-29 02:00:00,4,9.874475
"peter",2024-06-29 02:00:00,4.5,8.15811666666667
"peter",2024-06-29 02:00:00,5,7.02014166666667
"peter",2024-06-29 02:00:00,6,5.216075
"peter",2024-06-29 03:00:00,0.5,20.5178333333333
"peter",2024-06-29 03:00:00,1,20.5233333333333
"peter",2024-06-29 03:00:00,1.5,20.5105833333333
"peter",2024-06-29 03:00:00,2,20.1393333333333
"peter",2024-06-29 03:00:00,2.5,17.4306666666667
"peter",2024-06-29 03:00:00,3,14.5600833333333
"peter",2024-06-29 03:00:00,3.5,11.9995833333333
"peter",2024-06-29 03:00:00,4,9.74525
"peter",2024-06-29 03:00:00,4.5,8.18753333333333
"peter",2024-06-29 03:00:00,5,6.97689166666667
"peter",2024-06-29 03:00:00,6,5.329425
"peter",2024-06-29 04:00:00,0.5,20.47725
"peter",2024-06-29 04:00:00,1,20.4843333333333
"peter",2024-06-29 04:00:00,1.5,20.46925
"peter",2024-06-29 04:00:00,2,20.2475833333333
"peter",2024-06-29 04:00:00,2.5,17.3444166666667
"peter",2024-06-29 04:00:00,3,14.61925
"peter",2024-06-29 04:00:00,3.5,11.998
"peter",2024-06-29 04:00:00,4,9.76054166666667
"peter",2024-06-29 04:00:00,4.5,8.2144
"peter",2024-06-29 04:00:00,5,7.02375833333333
"peter",2024-06-29 04:00:00,6,5.2843
"peter",2024-06-29 05:00:00,0.5,20.43475
"peter",2024-06-29 05:00:00,1,20.4411666666667
"peter",2024-06-29 05:00:00,1.5,20.425
"peter",2024-06-29 05:00:00,2,20.2778333333333
"peter",2024-06-29 05:00:00,2.5,17.42925
"peter",2024-06-29 05:00:00,3,14.5805833333333
"peter",2024-06-29 05:00:00,3.5,12.0056666666667
"peter",2024-06-29 05:00:00,4,9.848325
"peter",2024-06-29 05:00:00,4.5,8.17173333333333
"peter",2024-06-29 05:00:00,5,7.02149166666667
"peter",2024-06-29 05:00:00,6,5.22494166666667
"peter",2024-06-29 06:00:00,0.5,20.424
"peter",2024-06-29 06:00:00,1,20.4173333333333
"peter",2024-06-29 06:00:00,1.5,20.4036666666667
"peter",2024-06-29 06:00:00,2,20.24825
"peter",2024-06-29 06:00:00,2.5,17.35475
"peter",2024-06-29 06:00:00,3,14.6184166666667
"peter",2024-06-29 06:00:00,3.5,11.9948333333333
"peter",2024-06-29 06:00:00,4,9.74248333333333
"peter",2024-06-29 06:00:00,4.5,8.26660833333333
"peter",2024-06-29 06:00:00,5,7.01186666666667
"peter",2024-06-29 06:00:00,6,5.25455833333333
"peter",2024-06-29 07:00:00,0.5,20.5001666666667
"peter",2024-06-29 07:00:00,1,20.427
"peter",2024-06-29 07:00:00,1.5,20.3988333333333
"peter",2024-06-29 07:00:00,2,20.2071666666667
"peter",2024-06-29 07:00:00,2.5,17.39875
"peter",2024-06-29 07:00:00,3,14.60625
"peter",2024-06-29 07:00:00,3.5,12.0055833333333
"peter",2024-06-29 07:00:00,4,9.75078333333333
"peter",2024-06-29 07:00:00,4.5,8.20445833333333
"peter",2024-06-29 07:00:00,5,7.01916666666667
"peter",2024-06-29 07:00:00,6,5.25926666666667
"peter",2024-06-29 08:00:00,0.5,20.56825
"peter",2024-06-29 08:00:00,1,20.4391666666667
"peter",2024-06-29 08:00:00,1.5,20.42475
"peter",2024-06-29 08:00:00,2,20.2538333333333
"peter",2024-06-29 08:00:00,2.5,17.3596666666667
"peter",2024-06-29 08:00:00,3,14.5875
"peter",2024-06-29 08:00:00,3.5,11.9940833333333
"peter",2024-06-29 08:00:00,4,9.805025
"peter",2024-06-29 08:00:00,4.5,8.15960833333333
"peter",2024-06-29 08:00:00,5,7.02275
"peter",2024-06-29 08:00:00,6,5.24834166666667
"peter",2024-06-29 09:00:00,0.5,20.5999166666667
"peter",2024-06-29 09:00:00,1,20.4780833333333
"peter",2024-06-29 09:00:00,1.5,20.44325
"peter",2024-06-29 09:00:00,2,20.2799166666667
"peter",2024-06-29 09:00:00,2.5,17.3475
"peter",2024-06-29 09:00:00,3,14.6429166666667
"peter",2024-06-29 09:00:00,3.5,11.9948333333333
"peter",2024-06-29 09:00:00,4,9.82735
"peter",2024-06-29 09:00:00,4.5,8.1602
"peter",2024-06-29 09:00:00,5,7.014125
"peter",2024-06-29 09:00:00,6,5.270025
"peter",2024-06-29 10:00:00,0.5,20.7899166666667
"peter",2024-06-29 10:00:00,1,20.6001666666667
"peter",2024-06-29 10:00:00,1.5,20.5004166666667
"peter",2024-06-29 10:00:00,2,20.2761666666667
"peter",2024-06-29 10:00:00,2.5,17.4535
"peter",2024-06-29 10:00:00,3,14.5905833333333
"peter",2024-06-29 10:00:00,3.5,11.9985
"peter",2024-06-29 10:00:00,4,9.77455
"peter",2024-06-29 10:00:00,4.5,8.18159166666667
"peter",2024-06-29 10:00:00,5,7.03283333333333
"peter",2024-06-29 10:00:00,6,5.30608333333333
"peter",2024-06-29 11:00:00,0.5,21.2789166666667
"peter",2024-06-29 11:00:00,1,20.7950833333333
"peter",2024-06-29 11:00:00,1.5,20.55
"peter",2024-06-29 11:00:00,2,20.15375
"peter",2024-06-29 11:00:00,2.5,17.3661666666667
"peter",2024-06-29 11:00:00,3,14.7115833333333
"peter",2024-06-29 11:00:00,3.5,11.9575833333333
"peter",2024-06-29 11:00:00,4,9.819875
"peter",2024-06-29 11:00:00,4.5,8.23160833333333
"peter",2024-06-29 11:00:00,5,7.03511666666667
"peter",2024-06-29 11:00:00,6,5.25596666666667
"peter",2024-06-29 12:00:00,0.5,21.57925
"peter",2024-06-29 12:00:00,1,20.9283333333333
"peter",2024-06-29 12:00:00,1.5,20.6129166666667
"peter",2024-06-29 12:00:00,2,20.1935833333333
"peter",2024-06-29 12:00:00,2.5,17.2255
"peter",2024-06-29 12:00:00,3,14.69925
"peter",2024-06-29 12:00:00,3.5,12.0134166666667
"peter",2024-06-29 12:00:00,4,9.77413333333333
"peter",2024-06-29 12:00:00,4.5,8.20255833333333
"peter",2024-06-29 12:00:00,5,7.00258333333333
"peter",2024-06-29 12:00:00,6,5.276125
"peter",2024-06-29 13:00:00,0.5,21.6995833333333
"peter",2024-06-29 13:00:00,1,21.0758333333333
"peter",2024-06-29 13:00:00,1.5,20.6416666666667
"peter",2024-06-29 13:00:00,2,20.2293333333333
"peter",2024-06-29 13:00:00,2.5,17.6396666666667
"peter",2024-06-29 13:00:00,3,14.496
"peter",2024-06-29 13:00:00,3.5,12.0068333333333
"peter",2024-06-29 13:00:00,4,9.85404166666667
"peter",2024-06-29 13:00:00,4.5,8.24200833333333
"peter",2024-06-29 13:00:00,5,7.06499166666667
"peter",2024-06-29 13:00:00,6,5.33250833333333
"peter",2024-06-29 14:00:00,0.5,21.9975
"peter",2024-06-29 14:00:00,1,21.0545
"peter",2024-06-29 14:00:00,1.5,20.64975
"peter",2024-06-29 14:00:00,2,20.156
"peter",2024-06-29 14:00:00,2.5,17.52125
"peter",2024-06-29 14:00:00,3,14.6673333333333
"peter",2024-06-29 14:00:00,3.5,12.0225
"peter",2024-06-29 14:00:00,4,9.83665833333333
"peter",2024-06-29 14:00:00,4.5,8.23940833333333
"peter",2024-06-29 14:00:00,5,6.94955
"peter",2024-06-29 14:00:00,6,5.26399166666667
"peter",2024-06-29 15:00:00,0.5,22.057
"peter",2024-06-29 15:00:00,1,21.1165
"peter",2024-06-29 15:00:00,1.5,20.6675
"peter",2024-06-29 15:00:00,2,20.1301666666667
"peter",2024-06-29 15:00:00,2.5,17.4345
"peter",2024-06-29 15:00:00,3,14.64475
"peter",2024-06-29 15:00:00,3.5,11.9920833333333
"peter",2024-06-29 15:00:00,4,9.95353333333333
"peter",2024-06-29 15:00:00,4.5,8.22649166666667
"peter",2024-06-29 15:00:00,5,6.97324166666667
"peter",2024-06-29 15:00:00,6,5.41881666666667
"peter",2024-06-29 16:00:00,0.5,22.0095
"peter",2024-06-29 16:00:00,1,20.9866666666667
"peter",2024-06-29 16:00:00,1.5,20.6690833333333
"peter",2024-06-29 16:00:00,2,20.1644166666667
"peter",2024-06-29 16:00:00,2.5,17.41375
"peter",2024-06-29 16:00:00,3,14.645
"peter",2024-06-29 16:00:00,3.5,12.2020833333333
"peter",2024-06-29 16:00:00,4,9.71508333333333
"peter",2024-06-29 16:00:00,4.5,8.14103333333333
"peter",2024-06-29 16:00:00,5,7.10726666666667
"peter",2024-06-29 16:00:00,6,5.26968333333333
"peter",2024-06-29 17:00:00,0.5,21.9115
"peter",2024-06-29 17:00:00,1,21.13475
"peter",2024-06-29 17:00:00,1.5,20.6964166666667
"peter",2024-06-29 17:00:00,2,20.1724166666667
"peter",2024-06-29 17:00:00,2.5,17.3420833333333
"peter",2024-06-29 17:00:00,3,14.788
"peter",2024-06-29 17:00:00,3.5,11.79675
"peter",2024-06-29 17:00:00,4,9.755225
"peter",2024-06-29 17:00:00,4.5,8.30618333333333
"peter",2024-06-29 17:00:00,5,7.14160833333333
"peter",2024-06-29 17:00:00,6,5.35819166666667
"peter",2024-06-29 18:00:00,0.5,21.7685833333333
"peter",2024-06-29 18:00:00,1,21.1386666666667
"peter",2024-06-29 18:00:00,1.5,20.6964166666667
"peter",2024-06-29 18:00:00,2,20.2229166666667
"peter",2024-06-29 18:00:00,2.5,17.5130833333333
"peter",2024-06-29 18:00:00,3,14.5865833333333
"peter",2024-06-29 18:00:00,3.5,11.98225
"peter",2024-06-29 18:00:00,4,9.98936666666667
"peter",2024-06-29 18:00:00,4.5,8.2485
"peter",2024-06-29 18:00:00,5,6.940025
"peter",2024-06-29 18:00:00,6,5.19736666666667
"peter",2024-06-29 19:00:00,0.5,21.53725
"peter",2024-06-29 19:00:00,1,21.09925
"peter",2024-06-29 19:00:00,1.5,20.6998333333333
"peter",2024-06-29 19:00:00,2,20.1973333333333
"peter",2024-06-29 19:00:00,2.5,17.56225
"peter",2024-06-29 19:00:00,3,14.59725
"peter",2024-06-29 19:00:00,3.5,11.965
"peter",2024-06-29 19:00:00,4,9.85806666666667
"peter",2024-06-29 19:00:00,4.5,8.35750833333333
"peter",2024-06-29 19:00:00,5,7.06401666666667
"peter",2024-06-29 19:00:00,6,5.37400833333333
"peter",2024-06-29 20:00:00,0.5,21.3058333333333
"peter",2024-06-29 20:00:00,1,21.1839166666667
"peter",2024-06-29 20:00:00,1.5,20.728
"peter",2024-06-29 20:00:00,2,20.1381666666667
"peter",2024-06-29 20:00:00,2.5,17.50625
"peter",2024-06-29 20:00:00,3,14.6308333333333
"peter",2024-06-29 20:00:00,3.5,12.089
"peter",2024-06-29 20:00:00,4,9.87335833333333
"peter",2024-06-29 20:00:00,4.5,8.07915833333333
"peter",2024-06-29 20:00:00,5,6.91095833333333
"peter",2024-06-29 20:00:00,6,5.5078
"peter",2024-06-29 21:00:00,0.5,21.1366666666667
"peter",2024-06-29 21:00:00,1,21.12825
"peter",2024-06-29 21:00:00,1.5,20.72075
"peter",2024-06-29 21:00:00,2,20.051
"peter",2024-06-29 21:00:00,2.5,17.3746666666667
"peter",2024-06-29 21:00:00,3,14.732
"peter",2024-06-29 21:00:00,3.5,12.0855833333333
"peter",2024-06-29 21:00:00,4,9.72693333333333
"peter",2024-06-29 21:00:00,4.5,8.1651
"peter",2024-06-29 21:00:00,5,6.99109166666667
"peter",2024-06-29 21:00:00,6,5.240325
"peter",2024-06-29 22:00:00,0.5,20.9779166666667
"peter",2024-06-29 22:00:00,1,20.9796666666667
"peter",2024-06-29 22:00:00,1.5,20.6824166666667
"peter",2024-06-29 22:00:00,2,20.0849166666667
"peter",2024-06-29 22:00:00,2.5,17.5144166666667
"peter",2024-06-29 22:00:00,3,14.5840833333333
"peter",2024-06-29 22:00:00,3.5,11.9609166666667
"peter",2024-06-29 22:00:00,4,9.71795
"peter",2024-06-29 22:00:00,4.5,8.39775833333333
"peter",2024-06-29 22:00:00,5,7.10723333333333
"peter",2024-06-29 22:00:00,6,5.32235
"peter",2024-06-29 23:00:00,0.5,20.8349166666667
"peter",2024-06-29 23:00:00,1,20.8409166666667
"peter",2024-06-29 23:00:00,1.5,20.69
"peter",2024-06-29 23:00:00,2,20.0596666666667
"peter",2024-06-29 23:00:00,2.5,17.3309166666667
"peter",2024-06-29 23:00:00,3,14.7845833333333
"peter",2024-06-29 23:00:00,3.5,11.8725833333333
"peter",2024-06-29 23:00:00,4,9.95744166666667
"peter",2024-06-29 23:00:00,4.5,8.24946666666667
"peter",2024-06-29 23:00:00,5,7.07854166666667
"peter",2024-06-29 23:00:00,6,5.24068333333333
"peter",2024-06-30,0.5,20.7060909090909
"peter",2024-06-30,1,20.7167272727273
"peter",2024-06-30,1.5,20.6778181818182
"peter",2024-06-30,2,20.0249090909091
"peter",2024-06-30,2.5,17.4355454545455
"peter",2024-06-30,3,14.5741818181818
"peter",2024-06-30,3.5,12.1282727272727
"peter",2024-06-30,4,9.80376363636364
"peter",2024-06-30,4.5,8.17857272727273
"peter",2024-06-30,5,6.91365454545455
"peter",2024-06-30,6,5.37731818181818
"peter",2024-06-30 01:00:00,0.5,20.6043333333333
"peter",2024-06-30 01:00:00,1,20.6136666666667
"peter",2024-06-30 01:00:00,1.5,20.59775
"peter",2024-06-30 01:00:00,2,20.1634166666667
"peter",2024-06-30 01:00:00,2.5,17.4215
"peter",2024-06-30 01:00:00,3,14.5644166666667
"peter",2024-06-30 01:00:00,3.5,12.0360833333333
"peter",2024-06-30 01:00:00,4,9.905225
"peter",2024-06-30 01:00:00,4.5,8.15869166666667
"peter",2024-06-30 01:00:00,5,6.96771666666667
"peter",2024-06-30 01:00:00,6,5.321575
"peter",2024-06-30 02:00:00,0.5,20.48175
"peter",2024-06-30 02:00:00,1,20.4958333333333
"peter",2024-06-30 02:00:00,1.5,20.4845833333333
"peter",2024-06-30 02:00:00,2,20.0390833333333
"peter",2024-06-30 02:00:00,2.5,17.562
"peter",2024-06-30 02:00:00,3,14.5834166666667
"peter",2024-06-30 02:00:00,3.5,12.02775
"peter",2024-06-30 02:00:00,4,9.74111666666667
"peter",2024-06-30 02:00:00,4.5,8.22286666666667
"peter",2024-06-30 02:00:00,5,7.00028333333333
"peter",2024-06-30 02:00:00,6,5.3668
"peter",2024-06-30 03:00:00,0.5,20.3743333333333
"peter",2024-06-30 03:00:00,1,20.3856666666667
"peter",2024-06-30 03:00:00,1.5,20.3679166666667
"peter",2024-06-30 03:00:00,2,20.10025
"peter",2024-06-30 03:00:00,2.5,17.4458333333333
"peter",2024-06-30 03:00:00,3,14.609
"peter",2024-06-30 03:00:00,3.5,11.9529166666667
"peter",2024-06-30 03:00:00,4,9.79680833333333
"peter",2024-06-30 03:00:00,4.5,8.238475
"peter",2024-06-30 03:00:00,5,7.17976666666667
"peter",2024-06-30 03:00:00,6,5.32101666666667
"peter",2024-06-30 04:00:00,0.5,20.2536666666667
"peter",2024-06-30 04:00:00,1,20.2646666666667
"peter",2024-06-30 04:00:00,1.5,20.2511666666667
"peter",2024-06-30 04:00:00,2,20.1276666666667
"peter",2024-06-30 04:00:00,2.5,17.4250833333333
"peter",2024-06-30 04:00:00,3,14.5948333333333
"peter",2024-06-30 04:00:00,3.5,12.1041666666667
"peter",2024-06-30 04:00:00,4,9.890275
"peter",2024-06-30 04:00:00,4.5,8.16480833333333
"peter",2024-06-30 04:00:00,5,7.01000833333333
"peter",2024-06-30 04:00:00,6,5.1668
"peter",2024-06-30 05:00:00,0.5,20.1453333333333
"peter",2024-06-30 05:00:00,1,20.1495833333333
"peter",2024-06-30 05:00:00,1.5,20.13
"peter",2024-06-30 05:00:00,2,20.01925
"peter",2024-06-30 05:00:00,2.5,17.4936666666667
"peter",2024-06-30 05:00:00,3,14.5125
"peter",2024-06-30 05:00:00,3.5,12.0756666666667
"peter",2024-06-30 05:00:00,4,9.765625
"peter",2024-06-30 05:00:00,4.5,8.20950833333333
"peter",2024-06-30 05:00:00,5,7.00026666666667
"peter",2024-06-30 05:00:00,6,5.454375
"peter",2024-06-30 06:00:00,0.5,20.0584166666667
"peter",2024-06-30 06:00:00,1,20.03425
"peter",2024-06-30 06:00:00,1.5,20.0214166666667
"peter",2024-06-30 06:00:00,2,19.9495833333333
"peter",2024-06-30 06:00:00,2.5,17.4164166666667
"peter",2024-06-30 06:00:00,3,14.7343333333333
"peter",2024-06-30 06:00:00,3.5,11.946
"peter",2024-06-30 06:00:00,4,9.8203
"peter",2024-06-30 06:00:00,4.5,8.25274166666667
"peter",2024-06-30 06:00:00,5,7.010175
"peter",2024-06-30 06:00:00,6,5.39453333333333
"peter",2024-06-30 07:00:00,0.5,20.0493333333333
"peter",2024-06-30 07:00:00,1,19.9869166666667
"peter",2024-06-30 07:00:00,1.5,19.98675
"peter",2024-06-30 07:00:00,2,19.8435833333333
"peter",2024-06-30 07:00:00,2.5,17.56175
"peter",2024-06-30 07:00:00,3,14.57125
"peter",2024-06-30 07:00:00,3.5,12.07475
"peter",2024-06-30 07:00:00,4,9.86690833333333
"peter",2024-06-30 07:00:00,4.5,8.24213333333333
"peter",2024-06-30 07:00:00,5,6.92655
"peter",2024-06-30 07:00:00,6,5.25261666666667
"peter",2024-06-30 08:00:00,0.5,20.0871666666667
"peter",2024-06-30 08:00:00,1,19.9734166666667
"peter",2024-06-30 08:00:00,1.5,19.95675
"peter",2024-06-30 08:00:00,2,19.68025
"peter",2024-06-30 08:00:00,2.5,17.4536666666667
"peter",2024-06-30 08:00:00,3,14.689
"peter",2024-06-30 08:00:00,3.5,11.8776666666667
"peter",2024-06-30 08:00:00,4,9.85551666666667
"peter",2024-06-30 08:00:00,4.5,8.19596666666667
"peter",2024-06-30 08:00:00,5,7.078175
"peter",2024-06-30 08:00:00,6,5.27101666666667
"peter",2024-06-30 09:00:00,0.5,20.1644166666667
"peter",2024-06-30 09:00:00,1,19.95325
"peter",2024-06-30 09:00:00,1.5,19.9175833333333
"peter",2024-06-30 09:00:00,2,19.76075
"peter",2024-06-30 09:00:00,2.5,17.48975
"peter",2024-06-30 09:00:00,3,14.7143333333333
"peter",2024-06-30 09:00:00,3.5,12.1344166666667
"peter",2024-06-30 09:00:00,4,9.7936
"peter",2024-06-30 09:00:00,4.5,8.11009166666667
"peter",2024-06-30 09:00:00,5,7.03039166666667
"peter",2024-06-30 09:00:00,6,5.40301666666667
"peter",2024-06-30 10:00:00,0.5,20.42325
"peter",2024-06-30 10:00:00,1,20.1275
"peter",2024-06-30 10:00:00,1.5,19.9943333333333
"peter",2024-06-30 10:00:00,2,19.6894166666667
"peter",2024-06-30 10:00:00,2.5,17.5738333333333
"peter",2024-06-30 10:00:00,3,14.62475
"peter",2024-06-30 10:00:00,3.5,12.0743333333333
"peter",2024-06-30 10:00:00,4,9.78003333333333
"peter",2024-06-30 10:00:00,4.5,8.25586666666667
"peter",2024-06-30 10:00:00,5,7.09144166666667
"peter",2024-06-30 10:00:00,6,5.336825
"peter",2024-06-30 11:00:00,0.5,20.7834166666667
"peter",2024-06-30 11:00:00,1,20.18625
"peter",2024-06-30 11:00:00,1.5,20.0116666666667
"peter",2024-06-30 11:00:00,2,19.7220833333333
"peter",2024-06-30 11:00:00,2.5,17.6580833333333
"peter",2024-06-30 11:00:00,3,14.6225833333333
"peter",2024-06-30 11:00:00,3.5,12.06425
"peter",2024-06-30 11:00:00,4,9.91026666666667
"peter",2024-06-30 11:00:00,4.5,8.27458333333333
"peter",2024-06-30 11:00:00,5,6.99313333333333
"peter",2024-06-30 11:00:00,6,5.26926666666667
"peter",2024-06-30 12:00:00,0.5,21.1478333333333
"peter",2024-06-30 12:00:00,1,20.2865833333333
"peter",2024-06-30 12:00:00,1.5,20.0948333333333
"peter",2024-06-30 12:00:00,2,19.784
"peter",2024-06-30 12:00:00,2.5,17.45475
"peter",2024-06-30 12:00:00,3,14.768
"peter",2024-06-30 12:00:00,3.5,11.9733333333333
"peter",2024-06-30 12:00:00,4,9.92911666666667
"peter",2024-06-30 12:00:00,4.5,8.26244166666667
"peter",2024-06-30 12:00:00,5,6.96861666666667
"peter",2024-06-30 12:00:00,6,5.3355
"peter",2024-06-30 13:00:00,0.5,21.4506666666667
"peter",2024-06-30 13:00:00,1,20.5559166666667
"peter",2024-06-30 13:00:00,1.5,20.152
"peter",2024-06-30 13:00:00,2,19.80175
"peter",2024-06-30 13:00:00,2.5,17.4099166666667
"peter",2024-06-30 13:00:00,3,14.7878333333333
"peter",2024-06-30 13:00:00,3.5,11.9813333333333
"peter",2024-06-30 13:00:00,4,9.74355
"peter",2024-06-30 13:00:00,4.5,8.24905
"peter",2024-06-30 13:00:00,5,7.13173333333333
"peter",2024-06-30 13:00:00,6,5.38814166666667
"peter",2024-06-30 14:00:00,0.5,21.70175
"peter",2024-06-30 14:00:00,1,20.8496666666667
"peter",2024-06-30 14:00:00,1.5,20.166
"peter",2024-06-30 14:00:00,2,19.87375
"peter",2024-06-30 14:00:00,2.5,17.419
"peter",2024-06-30 14:00:00,3,14.7068333333333
"peter",2024-06-30 14:00:00,3.5,12.0711666666667
"peter",2024-06-30 14:00:00,4,9.953925
"peter",2024-06-30 14:00:00,4.5,8.30266666666667
"peter",2024-06-30 14:00:00,5,7.027875
"peter",2024-06-30 14:00:00,6,5.3274
"peter",2024-06-30 15:00:00,0.5,22.2763333333333
"peter",2024-06-30 15:00:00,1,20.8616666666667
"peter",2024-06-30 15:00:00,1.5,20.2679166666667
"peter",2024-06-30 15:00:00,2,19.9780833333333
"peter",2024-06-30 15:00:00,2.5,17.6866666666667
"peter",2024-06-30 15:00:00,3,14.6099166666667
"peter",2024-06-30 15:00:00,3.5,12.1384166666667
"peter",2024-06-30 15:00:00,4,9.89468333333333
"peter",2024-06-30 15:00:00,4.5,8.22095
"peter",2024-06-30 15:00:00,5,6.94638333333333
"peter",2024-06-30 15:00:00,6,5.3157
"peter",2024-06-30 16:00:00,0.5,22.4918333333333
"peter",2024-06-30 16:00:00,1,20.83925
"peter",2024-06-30 16:00:00,1.5,20.3828333333333
"peter",2024-06-30 16:00:00,2,19.8433333333333
"peter",2024-06-30 16:00:00,2.5,17.7300833333333
"peter",2024-06-30 16:00:00,3,14.7654166666667
"peter",2024-06-30 16:00:00,3.5,11.9910833333333
"peter",2024-06-30 16:00:00,4,9.76555
"peter",2024-06-30 16:00:00,4.5,8.25026666666667
"peter",2024-06-30 16:00:00,5,7.0528
"peter",2024-06-30 16:00:00,6,5.40795
"peter",2024-06-30 17:00:00,0.5,22.687
"peter",2024-06-30 17:00:00,1,20.96475
"peter",2024-06-30 17:00:00,1.5,20.3088333333333
"peter",2024-06-30 17:00:00,2,19.7921666666667
"peter",2024-06-30 17:00:00,2.5,17.7211666666667
"peter",2024-06-30 17:00:00,3,14.5535
"peter",2024-06-30 17:00:00,3.5,12.1684166666667
"peter",2024-06-30 17:00:00,4,9.93199166666667
"peter",2024-06-30 17:00:00,4.5,8.24888333333333
"peter",2024-06-30 17:00:00,5,7.020775
"peter",2024-06-30 17:00:00,6,5.28351666666667
"peter",2024-06-30 18:00:00,0.5,22.57625
"peter",2024-06-30 18:00:00,1,21.0921666666667
"peter",2024-06-30 18:00:00,1.5,20.3353333333333
"peter",2024-06-30 18:00:00,2,19.9166666666667
"peter",2024-06-30 18:00:00,2.5,17.5361666666667
"peter",2024-06-30 18:00:00,3,14.6725
"peter",2024-06-30 18:00:00,3.5,12.1019166666667
"peter",2024-06-30 18:00:00,4,9.85229166666667
"peter",2024-06-30 18:00:00,4.5,8.34570833333333
"peter",2024-06-30 18:00:00,5,6.97345
"peter",2024-06-30 18:00:00,6,5.26985833333333
"peter",2024-06-30 19:00:00,0.5,23.0321666666667
"peter",2024-06-30 19:00:00,1,21.0700833333333
"peter",2024-06-30 19:00:00,1.5,20.3765
"peter",2024-06-30 19:00:00,2,19.918
"peter",2024-06-30 19:00:00,2.5,17.4820833333333
"peter",2024-06-30 19:00:00,3,14.7806666666667
"peter",2024-06-30 19:00:00,3.5,11.93875
"peter",2024-06-30 19:00:00,4,9.75724166666667
"peter",2024-06-30 19:00:00,4.5,8.27659166666667
"peter",2024-06-30 19:00:00,5,7.13505
"peter",2024-06-30 19:00:00,6,5.4112
"peter",2024-06-30 20:00:00,0.5,22.8233333333333
"peter",2024-06-30 20:00:00,1,21.1086666666667
"peter",2024-06-30 20:00:00,1.5,20.3979166666667
"peter",2024-06-30 20:00:00,2,19.8945
"peter",2024-06-30 20:00:00,2.5,17.689
"peter",2024-06-30 20:00:00,3,14.6991666666667
"peter",2024-06-30 20:00:00,3.5,12.0285
"peter",2024-06-30 20:00:00,4,9.86894166666667
"peter",2024-06-30 20:00:00,4.5,8.16495833333333
"peter",2024-06-30 20:00:00,5,7.016
"peter",2024-06-30 20:00:00,6,5.30455
"peter",2024-06-30 21:00:00,0.5,22.5275833333333
"peter",2024-06-30 21:00:00,1,21.0954166666667
"peter",2024-06-30 21:00:00,1.5,20.3586666666667
"peter",2024-06-30 21:00:00,2,19.878
"peter",2024-06-30 21:00:00,2.5,17.5743333333333
"peter",2024-06-30 21:00:00,3,14.60675
"peter",2024-06-30 21:00:00,3.5,12.01375
"peter",2024-06-30 21:00:00,4,10.027525
"peter",2024-06-30 21:00:00,4.5,8.22550833333333
"peter",2024-06-30 21:00:00,5,6.89566666666667
"peter",2024-06-30 21:00:00,6,5.31665
"peter",2024-06-30 22:00:00,0.5,22.2308333333333
"peter",2024-06-30 22:00:00,1,21.0749166666667
"peter",2024-06-30 22:00:00,1.5,20.3654166666667
"peter",2024-06-30 22:00:00,2,19.88625
"peter",2024-06-30 22:00:00,2.5,17.6586666666667
"peter",2024-06-30 22:00:00,3,14.4988333333333
"peter",2024-06-30 22:00:00,3.5,12.1768333333333
"peter",2024-06-30 22:00:00,4,9.89629166666667
"peter",2024-06-30 22:00:00,4.5,8.23705833333333
"peter",2024-06-30 22:00:00,5,7.00916666666667
"peter",2024-06-30 22:00:00,6,5.33400833333333
"peter",2024-06-30 23:00:00,0.5,21.9405
"peter",2024-06-30 23:00:00,1,21.0921666666667
"peter",2024-06-30 23:00:00,1.5,20.3859166666667
"peter",2024-06-30 23:00:00,2,19.9035833333333
"peter",2024-06-30 23:00:00,2.5,17.5569166666667
"peter",2024-06-30 23:00:00,3,14.701
"peter",2024-06-30 23:00:00,3.5,12.0784166666667
"peter",2024-06-30 23:00:00,4,9.72241666666667
"peter",2024-06-30 23:00:00,4.5,8.15396666666667
"peter",2024-06-30 23:00:00,5,7.13619166666667
"peter",2024-06-30 23:00:00,6,5.46603333333333
"peter",2024-07-01,0.5,21.64
"peter",2024-07-01,1,21.0694545454545
